,rank,artistsong,year,artist,song_title
4068,65,escapeclub/illbethere.html,1991,Escape Club,I’ll Be There
4069,66,princeandthen.p.g./cream.html,1991,Prince And The N.P.G.,Cream
4070,67,heavyd.andtheboyz/nowthatwefoundlove.html,1991,Heavy D. and The Boyz,Now That We Found Love
4071,68,styx/showmetheway.html,1991,Styx,Show Me The Way
4072,69,mariahcarey/lovetakestime.html,1991,Mariah Carey,Love Takes Time
4073,70,rickastley/cryforhelp.html,1991,Rick Astley,Cry For Help
4074,71,ub40/thewayyoudothethingsyoudo.html,1991,UB40,The Way You Do The Things You Do
4075,72,ub40/hereiamcomeandtakeme.html,1991,UB40,Here I Am (Come And Take Me)
4076,73,tesla/signs.html,1991,Tesla,Signs
4077,74,cathydennis/toomanywalls.html,1991,Cathy Dennis,Too Many Walls
4078,75,seal/crazy.html,1991,Seal,Crazy
4079,76,keithsweat/illgiveallmylovetoyou.html,1991,Keith Sweat,I’ll Give All My Love To You
4080,77,michaelw.smith/placeinthisworld.html,1991,Michael W. Smith,Place In This World
4081,78,poison/somethingtobelievein.html,1991,Poison,Something To Believe In
4082,79,chrisissak/wickedgame.html,1991,Chris Issak,Wicked Game
4083,80,oletaadams/gethere.html,1991,Oleta Adams,Get Here
4084,81,tevincampbell/roundandround.html,1991,Tevin Campbell,Round And Round
4085,82,queensryche/silentlucidity.html,1991,Queensryche,Silent Lucidity
4086,83,willtopower/imnotinlove.html,1991,Will To Power,I’m Not In Love
4087,84,tarakemp/pieceofmyheart.html,1991,Tara Kemp,Piece Of My Heart
4088,85,jesusjones/realrealreal.html,1991,Jesus Jones,Real Real Real
4089,86,cathydennis/justanotherdream.html,1991,Cathy Dennis,Just Another Dream
4090,87,aaronneville/everybodyplaysthefool.html,1991,Aaron Neville,Everybody Plays The Fool
4091,88,blackbox/strikeitup.html,1991,Black Box,Strike It Up
4092,89,gerardo/ricosuave.html,1991,Gerardo,Rico Suave
4093,90,inxs/disappear.html,1991,INXS,Disappear
4094,91,deee-lite/grooveisintheheart.html,1991,Deee-Lite,Groove Is In The Heart
4095,92,sting/allthistime.html,1991,Sting,All This Time
4096,93,chesneyhawkes/theoneandonly.html,1991,Chesney Hawkes,The One And Only
4097,94,naughtybynature/opp.html,1991,Naughty By Nature,O.P.P.
4098,95,georgemichael/freedom90.html,1991,George Michael,Freedom 90
4099,96,warrent/isawred.html,1991,Warrent,I Saw Red
4100,97,winger/milesaway.html,1991,Winger,Miles Away
4101,98,salt-n-pepa/doyouwantme.html,1991,Salt-N-Pepa,Do You Want Me
4102,99,rodstewart/themotownsong.html,1991,Rod Stewart,The Motown Song
4103,100,r.e.m./shinyhappypeople.html,1991,R.E.M.,Shiny Happy People
4104,1,boyziimen/endoftheroad.html,1992,Boyz II Men,End Of The Road
4105,2,sirmixa-lot/babygotback.html,1992,Sir Mix A-lot,Baby Got Back
4106,3,kriskross/jump.html,1992,Kris Kross,Jump
4107,4,vanessawilliams/savethebestforlast.html,1992,Vanessa Williams,Save The Best For Last
4108,5,tlc/baby-baby-baby.html,1992,TLC,Baby-Baby-Baby
4109,6,ericclapton/tearsinheaven.html,1992,Eric Clapton,Tears In Heaven
4110,7,envogue/mylovinyourenevergonnagetit.html,1992,En Vogue,My Lovin’ (You’re Never Gonna Get It)
4111,8,redhotchilipeppers/underthebridge.html,1992,Red Hot Chili Peppers,Under The Bridge
4112,9,colormebadd/all4love.html,1992,Color Me Badd,All 4 Love
4113,10,jonsecada/justanotherday.html,1992,Jon Secada,Just Another Day
4114,11,shanice/iloveyoursmile.html,1992,Shanice,I Love Your Smile
4115,12,mr.big/tobewithyou.html,1992,Mr. Big,To Be With You
4116,13,rightsaidfred/imtoosexy.html,1992,Right Said Fred,I’m Too Sexy
4117,14,michaeljackson/blackorwhite.html,1992,Michael Jackson,Black Or White
4118,15,billyraycyrus/achybreakyheart.html,1992,Billy Ray Cyrus,Achy Breaky Heart
4119,16,mariahcarey/illbethere.html,1992,Mariah Carey,I’ll Be There
4120,17,gunsn’roses/novemberrain.html,1992,Guns N’ Roses,November Rain
4121,18,tomcochrane/lifeisahighway.html,1992,Tom Cochrane,Life Is A Highway
4122,19,michaeljackson/rememberthetime.html,1992,Michael Jackson,Remember The Time
4123,20,cecepeniston/finally.html,1992,CeCe Peniston,Finally
4124,21,madonna/thisusedtobemyplayground.html,1992,Madonna,This Used To Be My Playground
4125,22,pattysmyth/sometimeslovejustaintenough.html,1992,Patty Smyth,Sometimes Love Just Ain’t Enough
4126,23,mariahcarey/cantletgo.html,1992,Mariah Carey,Can’t Let Go
4127,24,houseofpain/jumparound.html,1992,House Of Pain,Jump Around
4128,25,princeandthen.p.g./diamondsandpearls.html,1992,Prince and The N.P.G.,Diamonds And Pearls
4129,26,georgemichaelandeltonjohn/dontletthesungodownonme.html,1992,George Michael and Elton John,Don’t Let The Sun Go Down On Me
4130,27,atlanticstarr/masterpiece.html,1992,Atlantic Starr,Masterpiece
4131,28,celinedion/ifyouaskedmeto.html,1992,Celine Dion,If You Asked Me To
4132,29,envogue/givinghimsomethinghecanfeel.html,1992,En Vogue,Giving Him Something He Can Feel
4133,30,joepublic/liveandlearn.html,1992,Joe Public,Live And Learn
4134,31,jodeci/come&talktome.html,1992,Jodeci,Come & Talk To Me
4135,32,nirvana/smellsliketeenspirit.html,1992,Nirvana,Smells Like Teen Spirit
4136,33,bobbybrown/humpinaround.html,1992,Bobby Brown,Humpin’ Around
4137,34,sophieb.hawkins/damniwishiwasyourlover.html,1992,Sophie B. Hawkins,Damn I Wish I Was Your Lover
4138,35,tevencampbell/tellmewhatyouwantmetodo.html,1992,Teven Campbell,Tell Me What You Want Me To Do
4139,36,tlc/aint2proud2beg.html,1992,TLC,Ain’t 2 Proud 2 Beg
4140,37,boyziimen/itssohardtosaygoodbyetoyesterday.html,1992,Boyz II Men,It’s So Hard To Say Goodbye To Yesterday
4141,38,technotronic/movethis.html,1992,Technotronic,Move This
4142,39,queen/bohemianrhapsody.html,1992,Queen,Bohemian Rhapsody
4143,40,arresteddevelopment/tennessee.html,1992,Arrested Development,Tennessee
4144,41,luthervandrossandjanetjackson/thebestthingsinlifearefree.html,1992,Luther Vandross and Janet Jackson,The Best Things In Life Are Free
4145,42,mariahcarey/makeithappen.html,1992,Mariah Carey,Make It Happen
4146,43,eltonjohn/theone.html,1992,Elton John,The One
4147,44,p.m.dawn/setadriftonmemorybliss.html,1992,P.M. Dawn,Set Adrift On Memory Bliss
4148,45,shakespear’ssister/stay.html,1992,Shakespear’s Sister,Stay
4149,46,hammer/2legit2quit.html,1992,Hammer,2 Legit 2 Quit
4150,47,k.w.s./pleasedontgo.html,1992,K.W.S.,Please Don’t Go
4151,48,mintcondition/breakinmyheartprettybrowneyes.html,1992,Mint Condition,Breakin’ My Heart (Pretty Brown Eyes)
4152,49,covergirls/wishingonastar.html,1992,Cover Girls,Wishing On A Star
4153,50,hi-five/shesplayinghardtoget.html,1992,Hi-Five,She’s Playing Hard To Get
4154,51,p.m.dawn/iddiewithoutyou.html,1992,P.M. Dawn,I’d Die Without You
4155,52,amygrant/goodforme.html,1992,Amy Grant,Good For Me
4156,53,toadthewetsprocket/alliwant.html,1992,Toad The Wet Sprocket,All I Want
4157,54,michaelbolton/whenamanlovesawoman.html,1992,Michael Bolton,When A Man Loves A Woman
4158,55,genesis/icantdance.html,1992,Genesis,I Can’t Dance
4159,56,richardmarx/hazard.html,1992,Richard Marx,Hazard
4160,57,u2/mysteriousways.html,1992,U2,Mysterious Ways
4161,58,georgemichael/toofunky.html,1992,George Michael,Too Funky
4162,59,heights/howdoyoutalktoanangel.html,1992,Heights,How Do You Talk To An Angel
4163,60,u2/one.html,1992,U2,One
4164,61,cecepeniston/keeponwalkin.html,1992,CeCe Peniston,Keep On Walkin’
4165,62,genesis/holdonmyheart.html,1992,Genesis,Hold On My Heart
4166,63,karynwhite/thewayifeelaboutyou.html,1992,Karyn White,The Way I Feel About You
4167,64,calmsdionandpeabobryson/beautyandthebeast.html,1992,Calms Dion And Peabo Bryson,Beauty And The Beast
4168,65,kriskross/warmitup.html,1992,Kris Kross,Warm It Up
4169,66,michaeljackson/inthecloset.html,1992,Michael Jackson,In The Closet
4170,67,arresteddevelopment/peopleeveryday.html,1992,Arrested Development,People Everyday
4171,68,genesis/nosonofnine.html,1992,Genesis,No Son Of Nine
4172,69,markymarkandthefunkybunch/wildside.html,1992,Marky Mark And The Funky Bunch,Wildside
4173,70,bryanadams/doihavetosaythewords.html,1992,Bryan Adams,Do I Have To Say The Words?
4174,71,cure/fridayiminlove.html,1992,Cure,Friday I’m In Love
4175,72,uglykidjoe/everythingaboutyou.html,1992,Ugly Kid Joe,Everything About You
4176,73,paulaabdul/blowingkissesinthewind.html,1992,Paula Abdul,Blowing Kisses In The Wind
4177,74,bryanadams/thoughtiddiedandgonetoheaven.html,1992,Bryan Adams,Thought I’d Died And Gone To Heaven
4178,75,snap/rhythmisadancer.html,1992,Snap,Rhythm Is A Dancer
4179,76,hammer/addamsgroove.html,1992,Hammer,Addams Groove
4180,77,michaelbolton/missingyounow.html,1992,Michael Bolton,Missing You Now
4181,78,n2deep/backtothehotel.html,1992,N2Deep,Back To The Hotel
4182,79,kathytroccoli/everythingchanges.html,1992,Kathy Troccoli,Everything Changes
4183,80,defleppard/haveyoueverneededsomonesobad.html,1992,Def Leppard,Have You Ever Needed Somone So Bad
4184,81,richardmarx/takethisheart.html,1992,Richard Marx,Take This Heart
4185,82,firehouse/whenilookintoyoureyes.html,1992,Firehouse,When I Look Into Your Eyes
4186,83,jade/iwannaloveyou.html,1992,Jade,I Wanna Love You
4187,84,boyziimen/uhhahh.html,1992,Boyz II Men,Uhh Ahh
4188,85,maryj.blige/reallove.html,1992,Mary J. Blige,Real Love
4189,86,theklf/justifiedandancient.html,1992,The KLF,Justified And Ancient
4190,87,colormebadd/slowmotion.html,1992,Color Me Badd,Slow Motion
4191,88,tlc/whataboutyourfriends.html,1992,TLC,What About Your Friends
4192,89,colormebadd/thinkinback.html,1992,Color Me Badd,Thinkin’ Back
4193,90,charlesandeddie/wouldilietoyou.html,1992,Charles and Eddie,Would I Lie To You?
4194,91,amygrant/thatswhatloveisfor.html,1992,Amy Grant,That’s What Love Is For
4195,92,richardmarx/keepcomingback.html,1992,Richard Marx,Keep Coming Back
4196,93,envogue/freeyourmind.html,1992,En Vogue,Free Your Mind
4197,94,keithsweat/keepitcomin.html,1992,Keith Sweat,Keep It Comin’
4198,95,mr.big/justtakemyheart.html,1992,Mr. Big,Just Take My Heart
4199,96,amygrant/iwillrememberyou.html,1992,Amy Grant,I Will Remember You
4200,97,cecepeniston/wegotalovethang.html,1992,CeCe Peniston,We Got A Love Thang
4201,98,defleppard/letsgetrocked.html,1992,Def Leppard,Let’s Get Rocked
4202,99,dasefx/theywantefx.html,1992,Das EFX,They Want EFX
4203,100,bonnieraitt/icantmakeyouloveme.html,1992,Bonnie Raitt,I Can’t Make You Love Me
4204,1,whitneyhouston/iwillalwaysloveyou.html,1993,Whitney Houston,I Will Always Love You
4205,2,tagteam/whoompthereitis.html,1993,Tag Team,Whoomp! (There It Is)
4206,3,ub40/canthelpfallinginlove.html,1993,UB40,Can’t Help Falling In Love
4207,4,janetjackson/thatsthewaylovegoes.html,1993,Janet Jackson,That’s The Way Love Goes
4208,5,silk/freakme.html,1993,Silk,Freak Me
4209,6,swv/weak.html,1993,SWV,Weak
4210,7,shai/ifieverfallinlove.html,1993,Shai,If I Ever Fall In Love
4211,8,mariahcarey/dreamlover.html,1993,Mariah Carey,Dreamlover
4212,9,wreckx-n-effect/rumpshaker.html,1993,Wreckx-N-Effect,Rump Shaker
4213,10,snow/informer.html,1993,Snow,Informer
4214,11,dr.dre/nuthinbuta“g”thang.html,1993,Dr. Dre,Nuthin’ But A “G” Thang
4215,12,boyziimen/inthestillofthenite.html,1993,Boyz II Men,In The Still Of The Nite
4216,13,jade/dontwalkaway.html,1993,Jade,Don’t Walk Away
4217,14,h-town/knockindaboots.html,1993,H-Town,Knockin’ Da Boots
4218,15,jodeci/lately.html,1993,Jodeci,Lately
4219,16,duice/dazzeyduks.html,1993,Duice,Dazzey Duks
4220,17,robins./showmelove.html,1993,Robin S.,Show Me Love
4221,18,peabobrysonandreginabelle/awholenewworld.html,1993,Peabo Bryson and Regina Belle,A Whole New World
4222,19,janetjackson/if.html,1993,Janet Jackson,If
4223,20,swv/imsointoyou.html,1993,SWV,I’m So Into You
4224,21,vanessawilllamsandbrianmcknight/loveis.html,1993,Vanessa Willlams and Brian Mcknight,Love Is
4225,22,soulasylum/runawaytrain.html,1993,Soul Asylum,Runaway Train
4226,23,expose/illnevergetoveryougettingoverme.html,1993,Expose,I’ll Never Get Over You (Getting Over Me)
4227,24,paperboy/ditty.html,1993,Paperboy,Ditty
4228,25,snap/rhythmisadancer.html,1993,Snap,Rhythm Is A Dancer
4229,26,billyjoel/theriverofdreams.html,1993,Billy Joel,The River Of Dreams
4230,27,proclaimers/imgonnabe500miles.html,1993,Proclaimers,I’m Gonna Be (500 Miles)
4231,28,spindoctors/twoprinces.html,1993,Spin Doctors,Two Princes
4232,29,swv/rightherehumannature-downtown.html,1993,SWV,Right Here (Human Nature)-Downtown
4233,30,whitneyhouston/ihavenothing.html,1993,Whitney Houston,I Have Nothing
4234,31,arresteddevelopment/mrwendal.html,1993,Arrested Development,Mr. Wendal
4235,32,rodstewart/haveitoldyoulately.html,1993,Rod Stewart,Have I Told You Lately
4236,33,shanice/savingforeverforyou.html,1993,Shanice,Saving Forever For You
4237,34,duranduran/ordinaryworld.html,1993,Duran Duran,Ordinary World
4238,35,tony!toni!tone!/ifihadnoloot.html,1993,Tony! Toni! Tone!,If I Had No Loot
4239,36,meatloaf/iddoanythingforlovebutiwontdothat.html,1993,Meat Loaf,I’d Do Anything For Love (But I Won’t Do That)
4240,37,onyx/slam.html,1993,Onyx,Slam
4241,38,p.m.dawn/lookingthroughpatienteyes.html,1993,P.M. Dawn,Looking Through Patient Eyes
4242,39,whitneyhouston/imeverywoman.html,1993,Whitney Houston,I’m Every Woman
4243,40,shai/babyimyours.html,1993,Shai,Baby I’m Yours
4244,41,duranduran/comeundone.html,1993,Duran Duran,Come Undone
4245,42,tinaturner/idontwannafight.html,1993,Tina Turner,I Don’t Wanna Fight
4246,43,p.m.dawn/iddiewithoutyou.html,1993,P.M. Dawn,I’d Die Without You
4247,44,"95south/whoot,thereitis.html",1993,95 South,"Whoot, There It Is"
4248,45,naughtybynature/hiphophooray.html,1993,Naughty By Nature,Hip Hop Hooray
4249,46,tonibraxton/anothersadlovesong.html,1993,Toni Braxton,Another Sad Love Song
4250,47,michaeljackson/willyoubethere.html,1993,Michael Jackson,Will You Be There
4251,48,shil/comforter.html,1993,Shil,Comforter
4252,49,bobbybrown/goodenough.html,1993,Bobby Brown,Good Enough
4253,50,4nonblondes/whatsup.html,1993,4 Non Blondes,What’s Up
4254,51,aceofbase/allthatshewants.html,1993,Ace Of Base,All That She Wants
4255,52,princeandthenewpowergeneration/7.html,1993,Prince and The New Power Generation,7
4256,53,dr.dre/dreday.html,1993,Dr. Dre,Dre Day
4257,54,brianmcknight/onelastcry.html,1993,Brian McKnight,One Last Cry
4258,55,xscape/justkickinit.html,1993,Xscape,Just Kickin’ It
4259,56,2pac/igetaround.html,1993,2Pac,I Get Around
4260,57,bonjovi/bedofroses.html,1993,Bon Jovi,Bed Of Roses
4261,58,maryj.blige/reallove.html,1993,Mary J. Blige,Real Love
4262,59,portrait/herewegoagain.html,1993,Portrait,Here We Go Again!
4263,60,aerosmith/cryin.html,1993,Aerosmith,Cryin’
4264,61,uglykidjoe/catsinthecradle.html,1993,Ugly Kid Joe,Cats In The Cradle
4265,62,tlc/whataboutyourfriends.html,1993,TLC,What About Your Friends
4266,63,positivek/igotaman.html,1993,Positive K,I Got A Man
4267,64,zhane/heymrdj.html,1993,Zhane,Hey Mr. D.J.
4268,65,cypresshill/insaneinthebrain.html,1993,Cypress Hill,Insane In The Brain
4269,66,madonna/deeperanddeeper.html,1993,Madonna,Deeper And Deeper
4270,67,madonna/rain.html,1993,Madonna,Rain
4271,68,jeremyjordan/therightkindoflove.html,1993,Jeremy Jordan,The Right Kind Of Love
4272,69,innercircle/badboys.html,1993,Inner Circle,Bad Boys
4273,70,boykrazy/thatswhatlovecando.html,1993,Boy Krazy,That’s What Love Can Do
4274,71,jonsecada/doyoubelieveinus.html,1993,Jon Secada,Do You Believe In Us
4275,72,jonsecada/angel.html,1993,Jon Secada,Angel
4276,73,kennyg/foreverinlove.html,1993,Kenny G,Forever In Love
4277,74,janetjackson/again.html,1993,Janet Jackson,Again
4278,75,jazzyjeffandfreshprince/boomshaketheroom.html,1993,Jazzy Jeff and Fresh Prince,Boom! Shake The Room
4279,76,restlessheart/whenshecries.html,1993,Restless Heart,When She Cries
4280,77,innercircle/sweatalalalalalong.html,1993,Inner Circle,Sweat (A La La La La Long)
4281,78,icecube/itwasagoodday.html,1993,Ice Cube,It Was A Good Day
4282,79,captainhollywoodproject/moreandmore.html,1993,Captain Hollywood Project,More And More
4283,80,heights/howdoyoutalktoanangel.html,1993,Heights,How Do You Talk To An Angel
4284,81,digableplanets/rebirthofslickcoollikedat.html,1993,Digable Planets,Rebirth Of Slick (Cool Like Dat)
4285,82,haddaway/whatislove.html,1993,Haddaway,What Is Love
4286,83,michaelbolton/tolovesomebody.html,1993,Michael Bolton,To Love Somebody
4287,84,"envogue/giveitup,turnitloose.html",1993,En Vogue,"Give It Up, Turn It Loose"
4288,85,kriskross/alright.html,1993,Kris Kross,Alright
4289,86,icecube/checkyoself.html,1993,Ice Cube,Check Yo Self
4290,87,sting/fieldsofgold.html,1993,Sting,Fields Of Gold
4291,88,dino/oohchild.html,1993,Dino,Ooh Child
4292,89,gowest/faithful.html,1993,Go West,Faithful
4293,90,rodstewart/reasontobelieve.html,1993,Rod Stewart,Reason To Believe
4294,91,tearsforfears/breakitdownagain.html,1993,Tears For Fears,Break It Down Again
4295,92,joeylawrence/nothinmylovecantfix.html,1993,Joey Lawrence,Nothin’ My Love Can’t Fix
4296,93,greenjelly/threelittlepigs.html,1993,Green Jelly,Three Little Pigs
4297,94,aerosmith/livinontheedge.html,1993,Aerosmith,Livin’ On The Edge
4298,95,ginblossoms/heyjealousy.html,1993,Gin Blossoms,Hey Jealousy
4299,96,sting/ifieverlosemyfaithinyou.html,1993,Sting,If I Ever Lose My Faith In You
4300,97,tony!toni!tone!/anniversary.html,1993,Tony! Toni! Tone!,Anniversary
4301,98,jade/onewoman.html,1993,Jade,One Woman
4302,99,taylordayne/cantgetenoughofyourlove.html,1993,Taylor Dayne,Can’t Get Enough Of Your Love
4303,100,defleppard/twostepsbehind.html,1993,Def Leppard,Two Steps Behind
4304,1,aceofbase/thesign.html,1994,Ace Of Base,The Sign
4305,2,all-4-one/iswear.html,1994,All-4-One,I Swear
4306,3,boyziimen/illmakelovetoyou.html,1994,Boyz II Men,I’ll Make Love To You
4307,4,celinedion/thepoweroflove.html,1994,Celine Dion,The Power Of Love
4308,5,mariahcarey/hero.html,1994,Mariah Carey,Hero
4309,6,lisaloebandninestories/stayimissedyou.html,1994,Lisa Loeb and Nine Stories,Stay (I Missed You)
4310,7,tonibraxton/breatheagain.html,1994,Toni Braxton,Breathe Again
4311,8,"bryanadams,rodstewartandsting/allforlove.html",1994,"Bryan Adams, Rod Stewart and Sting",All For Love
4312,9,aceofbase/allthatshewants.html,1994,Ace Of Base,All That She Wants
4313,10,aceofbase/dontturnaround.html,1994,Ace Of Base,Don’t Turn Around
4314,11,r.kelly/bumpngrind.html,1994,R. Kelly,Bump N’ Grind
4315,12,janetjackson/again.html,1994,Janet Jackson,Again
4316,13,madonna/illremember.html,1994,Madonna,I’ll Remember
4317,14,salt-n-pepa/whattaman.html,1994,Salt-N-Pepa,Whatta Man
4318,15,johnmellencampandme’shellndegeocello/wildnight.html,1994,John Mellencamp and Me’shell Ndegeocello,Wild Night
4319,16,mariahcarey/withoutyou/neverforgetyou.html,1994,Mariah Carey,Without You / Never Forget You
4320,17,tonibraxton/youmeantheworldtome.html,1994,Toni Braxton,You Mean The World To Me
4321,18,eltonjohn/canyoufeelthelovetonight.html,1994,Elton John,Can You Feel The Love Tonight
4322,19,theartistformerlyknownasprince/themostbeautifulgirlintheworld.html,1994,The Artist Formerly Known As Prince,The Most Beautiful Girl In The World
4323,20,coolio/fantasticvoyage.html,1994,Coolio,Fantastic Voyage
4324,21,bigmountain/babyiloveyourway.html,1994,Big Mountain,Baby I Love Your Way
